2025-01-21 21:29:52,651 INFO  [stdout] (default task-2) Hibernate: select count(userdata0_.id) as col_0_0_ from Users userdata0_ where userdata0_.login=?
2025-01-21 21:29:52,651 INFO  [stdout] (default task-1) Hibernate: select count(userdata0_.id) as col_0_0_ from Users userdata0_ where userdata0_.login=?
2025-01-21 21:29:52,932 INFO  [stdout] (default task-2) Hibernate: insert into Users (login, password) values (?, ?)
2025-01-21 21:29:52,933 INFO  [stdout] (default task-1) Hibernate: insert into Users (login, password) values (?, ?)
2025-01-21 21:29:57,933 INFO  [org.example.servlets.ControllerServlet] (default task-2) Received POST request for /controller
2025-01-21 21:29:57,934 INFO  [org.example.servlets.ControllerServlet] (default task-2) Redirecting to UserManagerServlet for authorization
2025-01-21 21:29:57,934 INFO  [stdout] (default task-2) Hibernate: select count(userdata0_.id) as col_0_0_ from Users userdata0_ where userdata0_.login=?
2025-01-21 21:29:57,944 INFO  [stdout] (default task-2) Hibernate: select userdata0_.password as col_0_0_ from Users userdata0_ where userdata0_.login=?
2025-01-21 21:29:57,948 ERROR [stderr] (default task-2) org.hibernate.NonUniqueResultException: query did not return a unique result: 2
2025-01-21 21:29:57,949 ERROR [stderr] (default task-2) 	at deployment.Server-1.0-SNAPSHOT.war//org.hibernate.query.internal.AbstractProducedQuery.uniqueElement(AbstractProducedQuery.java:1684)
2025-01-21 21:29:57,949 ERROR [stderr] (default task-2) 	at deployment.Server-1.0-SNAPSHOT.war//org.hibernate.query.internal.AbstractProducedQuery.uniqueResult(AbstractProducedQuery.java:1659)
2025-01-21 21:29:57,950 ERROR [stderr] (default task-2) 	at deployment.Server-1.0-SNAPSHOT.war//data.DataBaseManager.getPasswordByLogin(DataBaseManager.java:78)
2025-01-21 21:29:57,950 ERROR [stderr] (default task-2) 	at deployment.Server-1.0-SNAPSHOT.war//org.example.servlets.UserManagerServlet.doGet(UserManagerServlet.java:33)
2025-01-21 21:29:57,951 ERROR [stderr] (default task-2) 	at javax.servlet.api@2.0.0.Final//javax.servlet.http.HttpServlet.service(HttpServlet.java:503)
2025-01-21 21:29:57,951 ERROR [stderr] (default task-2) 	at javax.servlet.api@2.0.0.Final//javax.servlet.http.HttpServlet.service(HttpServlet.java:590)
2025-01-21 21:29:57,951 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletHandler.handleRequest(ServletHandler.java:74)
2025-01-21 21:29:57,951 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.security.ServletSecurityRoleHandler.handleRequest(ServletSecurityRoleHandler.java:62)
2025-01-21 21:29:57,952 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletChain$1.handleRequest(ServletChain.java:68)
2025-01-21 21:29:57,952 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletDispatchingHandler.handleRequest(ServletDispatchingHandler.java:36)
2025-01-21 21:29:57,952 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
2025-01-21 21:29:57,952 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.RedirectDirHandler.handleRequest(RedirectDirHandler.java:68)
2025-01-21 21:29:57,952 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
2025-01-21 21:29:57,952 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
2025-01-21 21:29:57,952 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletInitialHandler.dispatchRequest(ServletInitialHandler.java:251)
2025-01-21 21:29:57,952 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletInitialHandler.dispatchToPath(ServletInitialHandler.java:186)
2025-01-21 21:29:57,952 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.spec.RequestDispatcherImpl.forwardImpl(RequestDispatcherImpl.java:227)
2025-01-21 21:29:57,953 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.spec.RequestDispatcherImpl.forwardImplSetup(RequestDispatcherImpl.java:149)
2025-01-21 21:29:57,953 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.spec.RequestDispatcherImpl.forward(RequestDispatcherImpl.java:111)
2025-01-21 21:29:57,953 ERROR [stderr] (default task-2) 	at deployment.Server-1.0-SNAPSHOT.war//org.example.servlets.ControllerServlet.doGet(ControllerServlet.java:27)
2025-01-21 21:29:57,953 ERROR [stderr] (default task-2) 	at javax.servlet.api@2.0.0.Final//javax.servlet.http.HttpServlet.service(HttpServlet.java:503)
2025-01-21 21:29:57,954 ERROR [stderr] (default task-2) 	at javax.servlet.api@2.0.0.Final//javax.servlet.http.HttpServlet.service(HttpServlet.java:590)
2025-01-21 21:29:57,954 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletHandler.handleRequest(ServletHandler.java:74)
2025-01-21 21:29:57,954 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.FilterHandler$FilterChainImpl.doFilter(FilterHandler.java:129)
2025-01-21 21:29:57,955 ERROR [stderr] (default task-2) 	at deployment.Server-1.0-SNAPSHOT.war//org.example.servlets.CORSFilter.doFilter(CORSFilter.java:33)
2025-01-21 21:29:57,955 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.core.ManagedFilter.doFilter(ManagedFilter.java:61)
2025-01-21 21:29:57,955 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.FilterHandler$FilterChainImpl.doFilter(FilterHandler.java:131)
2025-01-21 21:29:57,955 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.FilterHandler.handleRequest(FilterHandler.java:84)
2025-01-21 21:29:57,956 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.security.ServletSecurityRoleHandler.handleRequest(ServletSecurityRoleHandler.java:62)
2025-01-21 21:29:57,956 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletChain$1.handleRequest(ServletChain.java:68)
2025-01-21 21:29:57,956 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletDispatchingHandler.handleRequest(ServletDispatchingHandler.java:36)
2025-01-21 21:29:57,956 ERROR [stderr] (default task-2) 	at org.wildfly.extension.undertow@20.0.1.Final//org.wildfly.extension.undertow.security.SecurityContextAssociationHandler.handleRequest(SecurityContextAssociationHandler.java:78)
2025-01-21 21:29:57,956 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
2025-01-21 21:29:57,957 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.RedirectDirHandler.handleRequest(RedirectDirHandler.java:68)
2025-01-21 21:29:57,957 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.security.SSLInformationAssociationHandler.handleRequest(SSLInformationAssociationHandler.java:132)
2025-01-21 21:29:57,957 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.security.ServletAuthenticationCallHandler.handleRequest(ServletAuthenticationCallHandler.java:57)
2025-01-21 21:29:57,957 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
2025-01-21 21:29:57,957 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.security.handlers.AbstractConfidentialityHandler.handleRequest(AbstractConfidentialityHandler.java:46)
2025-01-21 21:29:57,957 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.security.ServletConfidentialityConstraintHandler.handleRequest(ServletConfidentialityConstraintHandler.java:64)
2025-01-21 21:29:57,957 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.security.handlers.AuthenticationMechanismsHandler.handleRequest(AuthenticationMechanismsHandler.java:60)
2025-01-21 21:29:57,957 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.security.CachedAuthenticatedSessionHandler.handleRequest(CachedAuthenticatedSessionHandler.java:77)
2025-01-21 21:29:57,958 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.security.handlers.NotificationReceiverHandler.handleRequest(NotificationReceiverHandler.java:50)
2025-01-21 21:29:57,958 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.security.handlers.AbstractSecurityContextAssociationHandler.handleRequest(AbstractSecurityContextAssociationHandler.java:43)
2025-01-21 21:29:57,958 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
2025-01-21 21:29:57,958 ERROR [stderr] (default task-2) 	at org.wildfly.extension.undertow@20.0.1.Final//org.wildfly.extension.undertow.security.jacc.JACCContextIdHandler.handleRequest(JACCContextIdHandler.java:61)
2025-01-21 21:29:57,958 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
2025-01-21 21:29:57,959 ERROR [stderr] (default task-2) 	at org.wildfly.extension.undertow@20.0.1.Final//org.wildfly.extension.undertow.deployment.GlobalRequestControllerHandler.handleRequest(GlobalRequestControllerHandler.java:68)
2025-01-21 21:29:57,959 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
2025-01-21 21:29:57,959 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletInitialHandler.handleFirstRequest(ServletInitialHandler.java:269)
2025-01-21 21:29:57,959 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletInitialHandler.access$100(ServletInitialHandler.java:78)
2025-01-21 21:29:57,959 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletInitialHandler$2.call(ServletInitialHandler.java:133)
2025-01-21 21:29:57,959 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletInitialHandler$2.call(ServletInitialHandler.java:130)
2025-01-21 21:29:57,960 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.core.ServletRequestContextThreadSetupAction$1.call(ServletRequestContextThreadSetupAction.java:48)
2025-01-21 21:29:57,960 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.core.ContextClassLoaderSetupAction$1.call(ContextClassLoaderSetupAction.java:43)
2025-01-21 21:29:57,960 ERROR [stderr] (default task-2) 	at org.wildfly.extension.undertow@20.0.1.Final//org.wildfly.extension.undertow.security.SecurityContextThreadSetupAction.lambda$create$0(SecurityContextThreadSetupAction.java:105)
2025-01-21 21:29:57,960 ERROR [stderr] (default task-2) 	at org.wildfly.extension.undertow@20.0.1.Final//org.wildfly.extension.undertow.deployment.UndertowDeploymentInfoService$UndertowThreadSetupAction.lambda$create$0(UndertowDeploymentInfoService.java:1530)
2025-01-21 21:29:57,960 ERROR [stderr] (default task-2) 	at org.wildfly.extension.undertow@20.0.1.Final//org.wildfly.extension.undertow.deployment.UndertowDeploymentInfoService$UndertowThreadSetupAction.lambda$create$0(UndertowDeploymentInfoService.java:1530)
2025-01-21 21:29:57,960 ERROR [stderr] (default task-2) 	at org.wildfly.extension.undertow@20.0.1.Final//org.wildfly.extension.undertow.deployment.UndertowDeploymentInfoService$UndertowThreadSetupAction.lambda$create$0(UndertowDeploymentInfoService.java:1530)
2025-01-21 21:29:57,961 ERROR [stderr] (default task-2) 	at org.wildfly.extension.undertow@20.0.1.Final//org.wildfly.extension.undertow.deployment.UndertowDeploymentInfoService$UndertowThreadSetupAction.lambda$create$0(UndertowDeploymentInfoService.java:1530)
2025-01-21 21:29:57,961 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletInitialHandler.dispatchRequest(ServletInitialHandler.java:249)
2025-01-21 21:29:57,961 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletInitialHandler.access$000(ServletInitialHandler.java:78)
2025-01-21 21:29:57,961 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletInitialHandler$1.handleRequest(ServletInitialHandler.java:99)
2025-01-21 21:29:57,961 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.server.Connectors.executeRootHandler(Connectors.java:370)
2025-01-21 21:29:57,961 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.server.HttpServerExchange$1.run(HttpServerExchange.java:830)
2025-01-21 21:29:57,961 ERROR [stderr] (default task-2) 	at org.jboss.threads@2.3.3.Final//org.jboss.threads.ContextClassLoaderSavingRunnable.run(ContextClassLoaderSavingRunnable.java:35)
2025-01-21 21:29:57,962 ERROR [stderr] (default task-2) 	at org.jboss.threads@2.3.3.Final//org.jboss.threads.EnhancedQueueExecutor.safeRun(EnhancedQueueExecutor.java:1982)
2025-01-21 21:29:57,962 ERROR [stderr] (default task-2) 	at org.jboss.threads@2.3.3.Final//org.jboss.threads.EnhancedQueueExecutor$ThreadBody.doRunTask(EnhancedQueueExecutor.java:1486)
2025-01-21 21:29:57,962 ERROR [stderr] (default task-2) 	at org.jboss.threads@2.3.3.Final//org.jboss.threads.EnhancedQueueExecutor$ThreadBody.run(EnhancedQueueExecutor.java:1377)
2025-01-21 21:29:57,962 ERROR [stderr] (default task-2) 	at java.base/java.lang.Thread.run(Thread.java:833)
2025-01-21 21:29:59,199 INFO  [org.example.servlets.ControllerServlet] (default task-2) Received POST request for /controller
2025-01-21 21:29:59,200 INFO  [org.example.servlets.ControllerServlet] (default task-2) Redirecting to UserManagerServlet for authorization
2025-01-21 21:29:59,201 INFO  [stdout] (default task-2) Hibernate: select count(userdata0_.id) as col_0_0_ from Users userdata0_ where userdata0_.login=?
2025-01-21 21:29:59,203 INFO  [stdout] (default task-2) Hibernate: select userdata0_.password as col_0_0_ from Users userdata0_ where userdata0_.login=?
2025-01-21 21:29:59,205 ERROR [stderr] (default task-2) org.hibernate.NonUniqueResultException: query did not return a unique result: 2
2025-01-21 21:29:59,206 ERROR [stderr] (default task-2) 	at deployment.Server-1.0-SNAPSHOT.war//org.hibernate.query.internal.AbstractProducedQuery.uniqueElement(AbstractProducedQuery.java:1684)
2025-01-21 21:29:59,206 ERROR [stderr] (default task-2) 	at deployment.Server-1.0-SNAPSHOT.war//org.hibernate.query.internal.AbstractProducedQuery.uniqueResult(AbstractProducedQuery.java:1659)
2025-01-21 21:29:59,206 ERROR [stderr] (default task-2) 	at deployment.Server-1.0-SNAPSHOT.war//data.DataBaseManager.getPasswordByLogin(DataBaseManager.java:78)
2025-01-21 21:29:59,206 ERROR [stderr] (default task-2) 	at deployment.Server-1.0-SNAPSHOT.war//org.example.servlets.UserManagerServlet.doGet(UserManagerServlet.java:33)
2025-01-21 21:29:59,206 ERROR [stderr] (default task-2) 	at javax.servlet.api@2.0.0.Final//javax.servlet.http.HttpServlet.service(HttpServlet.java:503)
2025-01-21 21:29:59,207 ERROR [stderr] (default task-2) 	at javax.servlet.api@2.0.0.Final//javax.servlet.http.HttpServlet.service(HttpServlet.java:590)
2025-01-21 21:29:59,207 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletHandler.handleRequest(ServletHandler.java:74)
2025-01-21 21:29:59,207 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.security.ServletSecurityRoleHandler.handleRequest(ServletSecurityRoleHandler.java:62)
2025-01-21 21:29:59,207 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletChain$1.handleRequest(ServletChain.java:68)
2025-01-21 21:29:59,208 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletDispatchingHandler.handleRequest(ServletDispatchingHandler.java:36)
2025-01-21 21:29:59,208 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
2025-01-21 21:29:59,208 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.RedirectDirHandler.handleRequest(RedirectDirHandler.java:68)
2025-01-21 21:29:59,209 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
2025-01-21 21:29:59,209 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
2025-01-21 21:29:59,209 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletInitialHandler.dispatchRequest(ServletInitialHandler.java:251)
2025-01-21 21:29:59,210 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletInitialHandler.dispatchToPath(ServletInitialHandler.java:186)
2025-01-21 21:29:59,210 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.spec.RequestDispatcherImpl.forwardImpl(RequestDispatcherImpl.java:227)
2025-01-21 21:29:59,210 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.spec.RequestDispatcherImpl.forwardImplSetup(RequestDispatcherImpl.java:149)
2025-01-21 21:29:59,210 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.spec.RequestDispatcherImpl.forward(RequestDispatcherImpl.java:111)
2025-01-21 21:29:59,210 ERROR [stderr] (default task-2) 	at deployment.Server-1.0-SNAPSHOT.war//org.example.servlets.ControllerServlet.doGet(ControllerServlet.java:27)
2025-01-21 21:29:59,210 ERROR [stderr] (default task-2) 	at javax.servlet.api@2.0.0.Final//javax.servlet.http.HttpServlet.service(HttpServlet.java:503)
2025-01-21 21:29:59,211 ERROR [stderr] (default task-2) 	at javax.servlet.api@2.0.0.Final//javax.servlet.http.HttpServlet.service(HttpServlet.java:590)
2025-01-21 21:29:59,211 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletHandler.handleRequest(ServletHandler.java:74)
2025-01-21 21:29:59,211 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.FilterHandler$FilterChainImpl.doFilter(FilterHandler.java:129)
2025-01-21 21:29:59,211 ERROR [stderr] (default task-2) 	at deployment.Server-1.0-SNAPSHOT.war//org.example.servlets.CORSFilter.doFilter(CORSFilter.java:33)
2025-01-21 21:29:59,211 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.core.ManagedFilter.doFilter(ManagedFilter.java:61)
2025-01-21 21:29:59,211 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.FilterHandler$FilterChainImpl.doFilter(FilterHandler.java:131)
2025-01-21 21:29:59,211 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.FilterHandler.handleRequest(FilterHandler.java:84)
2025-01-21 21:29:59,211 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.security.ServletSecurityRoleHandler.handleRequest(ServletSecurityRoleHandler.java:62)
2025-01-21 21:29:59,211 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletChain$1.handleRequest(ServletChain.java:68)
2025-01-21 21:29:59,211 ERROR [stderr] (default task-2) 	at io.undertow.servlet@2.1.3.Final//io.undertow.servlet.handlers.ServletDispatchingHandler.handleRequest(ServletDispatchingHandler.java:36)
2025-01-21 21:29:59,211 ERROR [stderr] (default task-2) 	at org.wildfly.extension.undertow@20.0.1.Final//org.wildfly.extension.undertow.security.SecurityContextAssociationHandler.handleRequest(SecurityContextAssociationHandler.java:78)
2025-01-21 21:29:59,212 ERROR [stderr] (default task-2) 	at io.undertow.core@2.1.3.Final//io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
